user_id,date,change,notes
2,2024-07-06,-49,Maecenas tincidunt lacus at velit.
2,2025-02-04,167,
2,2024-01-03,-9,
2,2024-03-08,5,
2,2025-04-27,-56,
2,2024-10-03,-17,Sed vel enim sit amet nunc viverra dapibus.
2,2024-12-22,-71,
2,2025-05-10,137,
2,2025-07-16,82,
2,2025-03-10,64,
2,2024-04-22,-80,
2,2024-10-04,-87,
2,2024-03-02,95,Suspendisse potenti.
2,2024-09-04,175,
2,2024-11-27,44,
2,2024-02-09,-17,Cras pellentesque volutpat dui.
2,2024-09-26,-42,
2,2025-03-21,185,
2,2025-05-10,-63,
2,2024-02-17,19,
2,2024-10-25,2,Praesent lectus.
2,2024-03-04,120,
2,2024-10-06,124,
2,2024-10-01,115,
2,2024-02-04,116,
2,2025-04-06,93,
2,2024-03-14,-80,
2,2024-11-22,109,
2,2024-02-09,86,Proin eu mi.
2,2024-12-30,-25,
2,2024-03-01,179,Mauris sit amet eros.
2,2024-05-24,-63,
2,2025-01-21,143,Phasellus id sapien in sapien iaculis congue.
2,2025-08-18,109,
2,2024-10-25,56,
2,2025-01-16,-92,
2,2025-08-22,196,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem."
2,2024-12-01,-90,
2,2024-08-21,-95,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa."
2,2025-05-29,104,
2,2025-03-14,162,
2,2025-05-24,97,
2,2024-01-10,-84,
2,2025-08-17,115,
2,2024-12-31,199,
2,2024-08-03,-34,Nulla ut erat id mauris vulputate elementum.
2,2024-10-20,122,
2,2024-08-12,84,
2,2025-06-30,-3,
2,2025-05-06,-8,
2,2024-09-24,100,
2,2024-04-01,-52,
2,2025-05-21,176,
2,2024-06-19,41,
2,2025-06-26,194,
2,2024-08-19,52,
2,2024-05-25,149,
2,2024-06-15,31,
2,2024-08-17,64,
2,2025-02-14,80,
2,2025-01-29,36,
2,2025-01-02,-5,
2,2024-06-09,7,
2,2025-03-11,69,
2,2024-07-11,52,
2,2024-04-21,30,
2,2025-01-19,20,
2,2024-03-15,166,
2,2025-01-29,105,
2,2024-09-03,-80,
2,2025-03-28,-69,
2,2025-03-17,-58,Aliquam sit amet diam in magna bibendum imperdiet.
2,2025-02-22,-83,
2,2025-07-18,-11,
2,2025-02-23,65,
2,2025-02-27,-44,
2,2025-07-29,123,Etiam faucibus cursus urna.
2,2025-01-08,-1,
2,2024-01-10,-32,
2,2024-01-09,48,Quisque id justo sit amet sapien dignissim vestibulum.
2,2024-05-31,-20,
2,2025-07-24,76,
2,2024-11-17,149,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante."
2,2025-05-13,69,
2,2024-05-02,121,Integer ac leo.
2,2025-03-03,90,Etiam justo.
2,2025-05-06,-92,
2,2024-11-27,82,
2,2024-08-13,166,
2,2024-03-02,137,Donec ut mauris eget massa tempor convallis.
2,2025-05-10,106,
2,2024-09-16,145,
2,2025-01-19,-67,
2,2024-02-23,5,
2,2024-06-12,38,Cras non velit nec nisi vulputate nonummy.
2,2024-09-27,-64,
2,2025-08-21,78,
2,2024-05-06,-15,Nulla nisl.
2,2025-05-14,25,Aenean auctor gravida sem.
2,2024-03-06,27,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem."
2,2024-11-20,58,
2,2024-03-18,-12,
2,2025-07-10,195,Phasellus id sapien in sapien iaculis congue.
2,2025-03-25,74,
2,2024-04-13,74,
2,2024-03-31,102,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.
2,2024-01-03,131,Mauris ullamcorper purus sit amet nulla.
2,2024-10-18,-62,
2,2025-08-15,-54,
2,2024-08-19,-11,Nunc purus.
2,2024-10-05,-82,
2,2024-11-19,171,Donec quis orci eget orci vehicula condimentum.
2,2024-12-29,17,
2,2024-11-23,-83,
2,2024-12-23,54,
2,2025-02-03,-59,
2,2024-12-18,26,
2,2025-05-03,188,
2,2024-10-23,134,
2,2025-07-08,99,
2,2024-06-24,-93,Donec quis orci eget orci vehicula condimentum.
2,2025-07-10,-100,
2,2025-04-25,59,
2,2024-10-20,196,
2,2024-07-09,-85,
2,2024-04-14,90,
2,2025-06-10,75,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis."
2,2024-09-16,151,
2,2024-06-10,22,
2,2024-07-01,-37,
2,2025-08-15,-25,
2,2025-02-08,10,
2,2025-01-04,31,
2,2024-12-24,39,Integer a nibh.
2,2024-02-22,31,
2,2024-07-20,-76,
2,2025-02-23,145,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem."
2,2025-05-02,197,
2,2024-07-20,157,Nunc rhoncus dui vel sem.
2,2024-03-03,170,
2,2025-02-17,57,
2,2024-07-16,64,
2,2024-07-24,149,
2,2024-06-15,-72,
2,2025-02-17,-14,Mauris sit amet eros.
2,2025-04-02,83,
2,2024-03-20,102,
2,2025-01-24,92,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl."
2,2025-04-24,11,
2,2025-07-16,112,
2,2025-06-27,196,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci."
2,2024-10-22,61,Vivamus vestibulum sagittis sapien.
2,2025-07-19,137,
2,2024-03-17,52,
2,2025-05-29,-48,
2,2024-09-01,90,
2,2024-09-12,-79,
2,2024-02-17,-42,Donec ut dolor.
2,2024-09-13,197,
2,2025-06-13,139,
2,2025-01-14,170,
2,2024-09-22,148,
2,2025-06-08,16,
2,2024-11-21,54,
2,2025-02-26,-73,
2,2024-09-11,57,
2,2024-07-02,59,
2,2025-01-03,183,
2,2024-08-03,120,
2,2025-03-05,-94,
2,2024-03-28,129,Praesent blandit.
2,2025-01-19,134,
2,2025-06-12,97,
2,2024-02-03,-61,
2,2024-08-10,-43,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa."
2,2024-02-23,-100,
2,2024-05-24,91,
2,2024-08-16,43,
2,2024-01-14,64,
2,2024-12-18,146,
2,2024-04-24,65,
2,2025-03-16,16,
2,2025-08-23,128,
2,2024-05-16,120,
2,2024-04-28,-52,Pellentesque eget nunc.
2,2024-11-22,83,
2,2025-04-29,-95,
2,2024-11-03,200,In sagittis dui vel nisl.
2,2024-11-07,56,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla."
2,2025-03-29,42,
2,2024-01-18,-56,Vestibulum ac est lacinia nisi venenatis tristique.
2,2024-03-25,1,
2,2024-09-08,146,
2,2024-06-15,172,
2,2025-02-24,87,
2,2025-04-11,-30,
2,2024-03-26,86,
2,2024-03-31,183,
2,2025-05-05,-3,
2,2025-04-24,143,
2,2024-02-13,-7,
2,2024-09-21,20,
2,2024-10-20,-93,
2,2024-12-31,-30,
2,2024-06-29,79,Suspendisse potenti.
2,2025-01-12,-89,
2,2025-03-04,27,
2,2024-08-28,2,
2,2025-04-09,71,
2,2025-02-06,157,Praesent id massa id nisl venenatis lacinia.
2,2024-09-09,-76,
2,2024-02-24,66,
2,2024-08-20,160,Proin interdum mauris non ligula pellentesque ultrices.
2,2024-07-14,-92,
2,2025-02-11,115,
2,2025-05-06,197,
2,2025-07-18,50,
2,2025-03-03,76,
2,2024-04-23,-51,
2,2025-08-15,-10,
2,2024-03-26,-26,
2,2024-11-12,148,
2,2024-06-05,-95,
2,2024-11-17,-1,
2,2024-10-08,170,
2,2024-03-17,102,
2,2024-11-02,51,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis."
2,2025-03-07,13,
2,2024-12-11,84,
2,2025-07-02,-43,Praesent lectus.
2,2025-08-15,92,
2,2024-12-14,-45,Ut tellus.
2,2025-08-20,-23,
2,2024-05-14,2,
2,2025-04-13,59,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa."
2,2025-05-24,17,
2,2024-07-13,154,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam."
2,2024-07-05,-33,Duis mattis egestas metus.
2,2024-02-17,99,Praesent blandit lacinia erat.
2,2024-09-23,58,In quis justo.
2,2024-10-12,11,
2,2024-07-17,-51,
2,2025-01-15,-73,
2,2025-02-04,-71,
2,2025-01-07,-94,
2,2024-03-31,-2,
2,2024-05-21,147,
2,2024-10-05,-80,
2,2024-11-24,80,Vestibulum ac est lacinia nisi venenatis tristique.
2,2025-08-16,17,
2,2025-07-08,-40,
2,2024-09-08,38,
2,2025-01-03,36,
2,2024-08-17,59,
2,2024-02-11,115,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante."
2,2025-05-11,-6,
2,2025-07-08,-68,Mauris sit amet eros.
2,2024-09-27,98,Sed accumsan felis.
2,2025-05-28,104,
2,2024-07-01,-92,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue."
2,2024-10-16,44,Integer ac neque.
2,2024-08-10,2,
2,2025-02-13,52,Duis mattis egestas metus.
2,2025-06-22,5,
2,2025-06-26,59,
2,2025-04-02,-6,
2,2024-08-01,66,
2,2024-11-13,-2,Suspendisse potenti.
2,2024-11-25,-18,
2,2024-10-17,183,Donec dapibus.
2,2024-06-22,9,
2,2024-02-06,-93,
2,2024-11-20,0,
2,2024-05-14,147,
2,2024-02-11,127,
2,2024-03-19,196,Morbi a ipsum.
2,2024-09-01,57,
2,2025-08-10,-94,
2,2024-10-07,-81,Maecenas pulvinar lobortis est.
2,2024-04-05,82,
2,2025-03-23,55,
2,2025-02-26,-78,
2,2025-06-19,-37,
2,2025-07-04,59,
2,2025-01-28,-78,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante."
2,2024-04-08,-68,
2,2025-05-21,22,
2,2024-12-10,-41,
2,2024-12-02,43,Donec dapibus.
2,2024-12-20,58,Integer tincidunt ante vel ipsum.
2,2024-07-06,169,
2,2025-03-16,-32,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis."
2,2024-08-01,102,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue."
2,2024-01-20,95,
2,2024-03-15,-34,In blandit ultrices enim.
2,2025-07-23,-77,Duis aliquam convallis nunc.
2,2024-10-05,41,
2,2024-12-09,139,
2,2024-12-18,88,
2,2025-01-29,-37,
2,2024-03-17,170,
2,2024-05-31,21,
2,2025-05-22,44,Morbi quis tortor id nulla ultrices aliquet.
2,2024-09-14,-32,
2,2025-05-26,-1,
2,2025-02-16,92,
2,2024-12-28,129,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue."
2,2024-08-29,29,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue."
2,2024-03-21,136,
2,2024-12-11,54,
2,2024-09-13,-16,
2,2024-08-29,-2,
2,2024-07-05,-85,
2,2025-03-21,-25,
2,2025-05-19,-37,
2,2025-02-20,-33,
2,2025-06-16,125,
2,2024-06-20,123,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla."
2,2025-03-16,160,Integer non velit.
2,2025-03-29,156,
2,2025-05-06,144,
2,2024-02-08,128,
2,2024-02-16,69,Donec ut mauris eget massa tempor convallis.
2,2025-07-20,93,
2,2024-01-13,52,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl."
2,2024-12-27,164,
2,2025-08-19,31,
2,2024-12-23,39,
2,2024-12-21,-90,
2,2024-01-08,121,
2,2025-05-28,-17,
2,2025-02-19,179,
2,2024-07-28,81,
2,2024-01-13,-61,
2,2024-08-24,115,Proin risus.
2,2024-09-03,-83,
2,2025-03-06,102,
2,2024-12-16,33,
2,2024-03-18,40,
2,2025-08-18,132,
2,2024-08-03,87,
2,2024-03-25,-79,
2,2024-11-19,112,
2,2024-06-06,13,
2,2025-03-26,181,Nullam porttitor lacus at turpis.
2,2025-08-02,-16,
2,2025-02-07,167,
2,2025-01-12,10,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam."
2,2025-06-20,122,
2,2025-06-15,-51,
2,2024-07-11,-86,
2,2025-03-05,-6,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla."
2,2024-10-12,81,
2,2024-09-01,116,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo."
2,2024-02-24,24,
2,2024-12-10,116,
2,2024-01-03,-18,
2,2025-07-23,73,
2,2025-05-05,-54,
2,2024-05-06,121,
2,2024-08-13,14,
2,2024-08-25,73,
2,2025-04-26,11,
2,2024-02-28,-48,
2,2024-01-24,-45,
2,2024-04-17,-63,Ut at dolor quis odio consequat varius.
2,2025-03-10,99,Sed accumsan felis.
2,2024-05-04,76,
2,2024-07-10,2,
2,2024-08-27,113,
2,2025-04-30,-29,
2,2025-06-25,165,
2,2025-02-21,177,
2,2024-06-08,167,
2,2024-10-12,106,
2,2025-07-13,183,Integer non velit.
2,2024-10-06,72,
2,2025-04-16,190,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci."
2,2025-07-02,-35,Praesent id massa id nisl venenatis lacinia.
2,2025-05-10,41,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla."
2,2024-07-09,-19,
2,2024-05-01,154,
2,2025-05-10,68,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla."
2,2025-04-28,13,Morbi non lectus.
2,2024-09-06,71,
2,2024-09-29,-48,Morbi ut odio.
2,2024-10-27,82,Curabitur at ipsum ac tellus semper interdum.
2,2025-02-22,68,Suspendisse potenti.
2,2024-08-14,84,
2,2025-07-24,-55,
2,2025-07-09,156,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa."
2,2025-02-28,-88,
2,2025-07-29,-32,Aenean lectus.
2,2025-06-09,164,Donec ut mauris eget massa tempor convallis.
2,2024-02-06,-39,
2,2024-06-11,190,
2,2024-11-06,-63,
2,2024-07-06,-95,
2,2025-01-19,106,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam."
2,2024-08-17,-75,
2,2024-01-06,-60,Nulla facilisi.
2,2024-11-05,7,
2,2025-05-16,144,
2,2024-01-21,198,
2,2024-06-19,-92,
2,2024-08-23,26,
2,2024-12-16,45,
2,2024-02-14,83,
2,2025-01-30,-38,
2,2024-04-27,-93,Nam dui.
2,2024-02-03,155,Donec ut mauris eget massa tempor convallis.
2,2024-09-17,-97,
2,2024-11-15,162,
2,2024-12-29,146,
2,2024-08-19,154,
2,2024-06-20,-47,
2,2024-03-16,-10,Fusce consequat.
2,2024-07-11,31,
2,2025-03-26,-64,
2,2024-04-24,194,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.
2,2024-03-09,161,
2,2024-03-31,42,
2,2024-03-06,155,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros."
2,2025-08-04,167,
2,2024-04-14,67,
2,2025-02-21,162,Cras in purus eu magna vulputate luctus.
2,2024-09-01,182,
2,2025-04-16,-43,In eleifend quam a odio.
2,2025-03-26,93,
2,2025-03-27,56,
2,2024-05-19,-60,
2,2025-06-18,113,
2,2024-11-22,133,
2,2024-09-02,-66,
2,2025-08-10,1,
2,2025-05-18,44,
2,2025-06-11,100,
2,2025-02-15,-10,
2,2025-06-06,-26,Etiam vel augue.
2,2025-01-11,179,
2,2025-05-28,-84,
2,2025-03-23,-23,
2,2024-12-23,-17,Maecenas ut massa quis augue luctus tincidunt.
2,2025-03-11,21,
2,2025-03-10,143,
2,2024-03-02,-24,
2,2024-10-01,-87,
2,2024-07-04,171,
2,2025-04-28,-100,Praesent blandit.
2,2024-10-06,0,
2,2024-10-11,179,
2,2025-08-18,72,
2,2025-03-18,65,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."
2,2025-07-26,-71,
2,2024-05-25,180,
2,2024-06-23,175,
2,2024-09-09,171,
2,2025-07-10,25,Curabitur convallis.
2,2025-07-03,101,
2,2024-10-13,-80,
2,2024-02-22,109,
2,2024-11-13,176,
2,2024-03-05,45,
2,2024-01-18,59,
2,2025-04-29,-15,
2,2024-04-08,155,Etiam faucibus cursus urna.
2,2024-02-07,92,
2,2024-03-13,124,
2,2025-04-12,185,
2,2024-07-28,160,
2,2024-07-02,-20,Sed sagittis.
2,2024-12-18,-6,Sed ante.
2,2024-11-17,126,
2,2024-07-13,-54,
2,2024-09-16,-37,
2,2025-04-03,-53,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem."
2,2024-03-27,35,
2,2024-01-09,-52,
2,2024-06-02,198,Ut at dolor quis odio consequat varius.
2,2024-03-16,96,
2,2024-09-07,-82,
2,2025-01-12,150,
2,2024-03-31,100,
2,2024-03-10,-99,
2,2025-02-28,155,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."
2,2024-01-01,16,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo."
2,2024-07-11,177,In hac habitasse platea dictumst.
2,2024-06-29,196,
2,2025-02-01,-67,
2,2024-07-27,24,Praesent blandit lacinia erat.
2,2025-06-22,149,Nam nulla.
2,2024-04-10,135,
2,2025-08-22,21,
2,2024-03-23,-63,
2,2025-01-15,-55,
2,2025-02-23,-51,Integer a nibh.
2,2024-04-30,76,
2,2024-01-14,73,
2,2025-06-07,18,
2,2024-06-05,161,
2,2024-12-02,30,
2,2025-02-26,125,
2,2024-08-19,106,Sed accumsan felis.
2,2024-04-06,104,
2,2024-01-31,193,
2,2024-05-15,-98,Aliquam erat volutpat.
2,2025-07-23,-27,
2,2025-01-29,-52,Aenean lectus.
2,2025-08-07,-47,Vestibulum sed magna at nunc commodo placerat.
2,2025-08-14,142,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.
2,2024-02-27,-21,
2,2025-08-10,149,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi."
2,2025-05-20,156,
2,2025-08-04,-53,
2,2025-03-04,199,
2,2024-07-03,182,
2,2024-02-28,30,
2,2025-03-27,84,
2,2024-04-10,163,
2,2024-09-07,-97,
2,2025-01-31,-1,
2,2024-02-02,115,Aliquam sit amet diam in magna bibendum imperdiet.
2,2024-04-17,190,Donec ut dolor.
2,2024-11-21,141,
2,2025-02-05,131,Nullam molestie nibh in lectus.
2,2025-08-15,141,
2,2024-02-21,93,Integer ac leo.
2,2025-04-17,-27,
2,2024-11-30,-56,
2,2025-06-02,-82,Duis mattis egestas metus.
2,2025-01-06,63,
2,2024-12-08,-78,
2,2025-04-23,105,
2,2024-04-28,159,
2,2025-04-17,2,
2,2024-03-19,-10,
2,2024-05-21,53,
2,2025-02-06,43,
2,2025-04-23,58,
2,2024-08-28,-18,
2,2024-02-21,120,
2,2024-11-05,22,
2,2024-05-12,-4,
2,2024-06-03,-26,
2,2024-01-07,-53,
2,2024-10-15,157,
2,2024-05-16,7,
2,2025-01-27,-94,
2,2024-09-21,-23,
2,2025-08-15,104,
2,2024-08-08,118,
2,2024-04-23,124,
2,2024-11-15,139,
2,2024-10-22,77,
2,2024-07-03,166,
2,2024-08-04,-83,
2,2024-11-26,50,
2,2024-05-25,-74,
2,2024-12-11,43,
2,2024-07-14,51,
2,2024-03-24,79,Aenean fermentum.
2,2024-03-31,-15,
2,2025-04-11,179,
2,2024-05-20,84,
2,2024-05-30,-89,
2,2025-05-29,154,
2,2024-11-18,6,Etiam justo.
2,2024-11-03,21,
2,2025-08-19,168,
2,2025-03-26,-73,Nunc nisl.
2,2025-01-11,-43,
2,2025-03-17,149,
2,2024-04-07,109,
2,2025-03-15,-60,
2,2025-04-25,35,
2,2024-11-29,170,
2,2024-10-12,47,Praesent blandit.
2,2024-08-01,-26,
2,2025-05-31,140,
2,2024-10-27,56,
2,2024-01-12,-88,
2,2024-07-20,45,
2,2024-07-16,10,Vestibulum rutrum rutrum neque.
2,2024-12-29,151,
2,2024-12-19,-73,
2,2025-07-29,-26,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue."
2,2025-07-26,176,
2,2024-08-27,-36,
2,2024-10-03,-78,
2,2024-05-24,186,Nulla tellus.
2,2024-12-19,16,
2,2025-01-28,-27,
2,2024-08-15,13,
2,2025-06-21,-56,
2,2024-08-17,-59,
2,2025-05-21,1,
2,2024-12-31,52,
2,2025-02-13,-86,
2,2024-06-02,-69,
2,2024-11-15,41,
2,2025-01-20,16,
2,2025-04-08,61,
2,2024-10-29,41,
2,2024-10-04,-75,
2,2024-02-15,159,Pellentesque at nulla.
2,2025-03-29,4,
2,2024-09-06,127,
2,2025-04-03,135,Vivamus tortor.
2,2025-06-18,-36,
2,2024-08-09,-76,
2,2025-05-18,122,
2,2025-04-19,109,
2,2024-01-08,62,Integer a nibh.
2,2025-04-13,-41,
2,2024-12-26,-100,
2,2025-06-27,189,
2,2024-11-30,143,
2,2024-09-17,-23,
2,2025-07-16,-34,
2,2025-02-06,154,
2,2024-08-25,191,
2,2025-05-25,-89,
2,2024-10-10,-23,
2,2024-01-22,-86,Maecenas tincidunt lacus at velit.
2,2025-06-09,196,
2,2025-05-28,-55,
2,2024-03-11,-47,Aenean lectus.
2,2024-04-30,-26,
2,2025-01-06,195,
2,2024-12-08,-86,
2,2025-02-09,-60,Mauris sit amet eros.
2,2025-03-14,-22,
2,2025-05-12,165,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.
2,2024-07-21,110,
2,2024-08-19,102,
2,2024-10-21,89,"In est risus, auctor sed, tristique in, tempus sit amet, sem."
2,2024-08-26,19,Sed sagittis.
2,2025-03-27,-58,
2,2024-10-26,117,
2,2024-06-13,24,
2,2025-03-23,-81,
2,2024-09-12,41,
2,2024-09-16,136,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit."
2,2025-01-17,72,
2,2024-11-27,69,
2,2025-07-01,-46,
2,2025-01-24,148,Duis mattis egestas metus.
2,2024-04-20,66,
2,2024-03-01,61,
2,2025-06-20,23,
2,2024-10-05,-12,
2,2024-06-17,-40,
2,2025-08-16,-56,
2,2024-06-09,147,
2,2024-03-12,3,
2,2025-04-21,42,
2,2024-08-31,117,
2,2025-02-11,-34,
2,2024-07-17,60,
2,2025-08-06,16,
2,2024-03-25,27,In hac habitasse platea dictumst.
2,2025-03-18,118,
2,2024-02-13,10,
2,2025-06-27,-88,
2,2024-08-14,98,
2,2024-05-09,191,
2,2024-09-26,53,
2,2025-05-19,-32,
2,2024-04-30,-63,
2,2024-09-05,-41,
2,2025-04-07,-1,
2,2025-07-06,-71,
2,2025-01-06,33,Duis aliquam convallis nunc.
2,2024-01-30,-92,
2,2024-09-04,160,
2,2024-07-04,119,
2,2024-01-02,150,Vivamus tortor.
2,2024-07-06,-97,
2,2024-04-19,-39,
2,2025-06-11,138,
2,2025-07-16,173,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede."
2,2024-10-18,143,
2,2024-09-18,68,
2,2024-05-18,53,In hac habitasse platea dictumst.
2,2024-03-01,59,
2,2025-01-02,146,
2,2024-07-07,-47,Fusce consequat.
2,2024-03-04,-28,Ut tellus.
2,2025-04-04,175,
